,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
198,0.67770414352417,0.007415294647216797,0.5,0.5,0.001,"(20, 5)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.006441506104880187,0.00037940923198671953,0.0,9.930136612989092e-17
199,0.6930771350860596,0.007806205749511718,0.5,0.5,0.001,"(20, 5)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.020220592804913257,0.0011129104546308108,0.0,9.930136612989092e-17
200,0.6850987434387207,0.007068538665771484,0.5,0.5,0.001,"(20, 5)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015094394866123724,0.00014585493872707202,0.0,9.930136612989092e-17
201,0.7070301055908204,0.007009983062744141,0.5,0.5,0.001,"(20, 5)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015643498490347945,3.424341570281558e-05,0.0,9.930136612989092e-17
202,0.7078615188598633,0.007138395309448242,0.5,0.5,0.001,"(20, 5)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.009025071689205516,8.266761212333863e-05,0.0,9.930136612989092e-17
203,0.7106440544128418,0.0071102619171142575,0.5,0.5,0.001,"(20, 5)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.010952773947423274,0.00012854503907607173,0.0,9.930136612989092e-17
204,0.7047872066497802,0.007235097885131836,0.5,0.5,0.001,"(20, 5)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012179296605441772,0.000346768111991419,0.0,9.930136612989092e-17
205,0.7063569545745849,0.006952619552612305,0.5,0.5,0.001,"(20, 5)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008469567543980702,0.0002840160200252891,0.0,9.930136612989092e-17
206,0.7098912239074707,0.008045053482055664,0.5,0.5,0.001,"(20, 5)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016332623444747046,0.002011696094410975,0.0,9.930136612989092e-17
207,0.7027032375335693,0.007087230682373047,0.5,0.5,0.001,"(20, 5)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01413594494944681,0.00012839233415447483,0.0,9.930136612989092e-17
208,0.7030296802520752,0.007042074203491211,0.5,0.5,0.001,"(20, 5)",14,"{'ica__n_components': 14, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01066715653175264,7.779647556350844e-05,0.0,9.930136612989092e-17
209,0.7034100532531739,0.0073029518127441405,0.5,0.5,0.001,"(20, 5)",15,"{'ica__n_components': 15, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008209492445568674,0.0006029570211001167,0.0,9.930136612989092e-17
210,2.119722032546997,0.03698282241821289,0.5,0.5,0.0001,"(200,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0135062188765071,0.0007276810694581378,0.0,9.930136612989092e-17
211,2.156529951095581,0.03965473175048828,0.5,0.5,0.0001,"(200,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022632174542455797,0.0046551252492099396,0.0,9.930136612989092e-17
212,2.1676555633544923,0.037887287139892575,0.5,0.5,0.0001,"(200,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.019230845027486437,0.000388555357149128,0.0,9.930136612989092e-17
213,2.1830684661865236,0.03868188858032227,0.5,0.5,0.0001,"(200,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015225425276822253,0.0026837186193367545,0.0,9.930136612989092e-17
214,2.198513555526733,0.037896728515625,0.5,0.5,0.0001,"(200,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013851197566118313,0.0006270386982289356,0.0,9.930136612989092e-17
215,2.2107597827911376,0.038373470306396484,0.5,0.5,0.0001,"(200,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012291066633485732,0.0017921329089775082,0.0,9.930136612989092e-17
216,2.232251691818237,0.04096841812133789,0.5,0.5,0.0001,"(200,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.020207609179948387,0.003616960848634002,0.0,9.930136612989092e-17
217,2.230315160751343,0.03810906410217285,0.5,0.5,0.0001,"(200,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018847932328301065,0.0009614570505785247,0.0,9.930136612989092e-17
218,2.236521530151367,0.037657976150512695,0.5,0.5,0.0001,"(200,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016756668863594015,0.0007384968592761937,0.0,9.930136612989092e-17
219,2.229778861999512,0.03799629211425781,0.5,0.5,0.0001,"(200,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013963311354541362,0.0011945933154082129,0.0,9.930136612989092e-17
220,2.2118972301483155,0.039743661880493164,0.5,0.5,0.0001,"(200,)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018247158771890586,0.001536879034634677,0.0,9.930136612989092e-17
221,2.244718074798584,0.038190269470214845,0.5,0.5,0.0001,"(200,)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022574189164702475,0.0006690561724398986,0.0,9.930136612989092e-17
222,2.2129220962524414,0.03753929138183594,0.5,0.5,0.0001,"(200,)",14,"{'ica__n_components': 14, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.023035039869750116,0.00042163270848684104,0.0,9.930136612989092e-17
223,2.2439062118530275,0.03981690406799317,0.5,0.5,0.0001,"(200,)",15,"{'ica__n_components': 15, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03443803284392682,0.0029242412609069264,0.0,9.930136612989092e-17
224,1.2678598880767822,0.020498371124267577,0.5,0.5,0.0001,"(100,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03150708419201939,0.0006799395682908167,0.0,9.930136612989092e-17
225,1.2362823963165284,0.01976146697998047,0.5,0.5,0.0001,"(100,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01524004124038625,0.00032417175825128646,0.0,9.930136612989092e-17
226,1.243278694152832,0.019405364990234375,0.5,0.5,0.0001,"(100,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017524136334603476,0.00024952952729121873,0.0,9.930136612989092e-17
227,1.261981725692749,0.021480655670166014,0.5,0.5,0.0001,"(100,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008319442198281806,0.0025523074462389245,0.0,9.930136612989092e-17
228,1.2864087104797364,0.019673967361450197,0.5,0.5,0.0001,"(100,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.009007288141426461,0.00034556901087595877,0.0,9.930136612989092e-17
229,1.2697431087493896,0.019733285903930663,0.5,0.5,0.0001,"(100,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022774460919693887,0.0007000619678807558,0.0,9.930136612989092e-17
230,1.288171148300171,0.019884014129638673,0.5,0.5,0.0001,"(100,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01652781834608397,0.0002619017228549798,0.0,9.930136612989092e-17
231,1.2910386085510255,0.019908332824707033,0.5,0.5,0.0001,"(100,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013206212114452867,0.0004606200942605461,0.0,9.930136612989092e-17
232,1.3120479583740234,0.019725608825683593,0.5,0.5,0.0001,"(100,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.005405056285175722,0.0002998027847685723,0.0,9.930136612989092e-17
233,1.2894348621368408,0.02002854347229004,0.5,0.5,0.0001,"(100,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02101636133012311,0.0004883664911714248,0.0,9.930136612989092e-17
234,1.2917190074920655,0.020064830780029297,0.5,0.5,0.0001,"(100,)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017394891606532868,0.00046457126241418814,0.0,9.930136612989092e-17
235,1.2916410446166993,0.019821739196777342,0.5,0.5,0.0001,"(100,)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017527129055753442,0.0003403870115913859,0.0,9.930136612989092e-17
236,1.2797537326812745,0.01972675323486328,0.5,0.5,0.0001,"(100,)",14,"{'ica__n_components': 14, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013395933251024027,0.000233113636174333,0.0,9.930136612989092e-17
237,1.2870055198669434,0.020930385589599608,0.5,0.5,0.0001,"(100,)",15,"{'ica__n_components': 15, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008833863351663734,0.0022414845365954735,0.0,9.930136612989092e-17
238,0.7860815525054932,0.011035537719726563,0.5,0.5,0.0001,"(50,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01886794017590485,0.00014867592957800056,0.0,9.930136612989092e-17
239,0.7883837223052979,0.011166858673095702,0.5,0.5,0.0001,"(50,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013704035009964035,0.00012372637003716364,0.0,9.930136612989092e-17
240,0.8063493728637695,0.011304473876953125,0.5,0.5,0.0001,"(50,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018315721807881078,0.0002248874245839691,0.0,9.930136612989092e-17
241,0.8122258663177491,0.011135673522949219,0.5,0.5,0.0001,"(50,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.019600135011554196,0.000108846643723179,0.0,9.930136612989092e-17
242,0.8096484184265137,0.011288595199584962,0.5,0.5,0.0001,"(50,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015038713479186663,6.72002802295128e-05,0.0,9.930136612989092e-17
243,0.8118455410003662,0.012046623229980468,0.5,0.5,0.0001,"(50,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016374912496888713,0.0017077521395728482,0.0,9.930136612989092e-17
244,0.8380773544311524,0.011628293991088867,0.5,0.5,0.0001,"(50,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01880727794893165,0.00048027195278787724,0.0,9.930136612989092e-17
245,0.82570481300354,0.01158761978149414,0.5,0.5,0.0001,"(50,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.014937446483110448,0.0003884884539495776,0.0,9.930136612989092e-17
246,0.8254106521606446,0.011591720581054687,0.5,0.5,0.0001,"(50,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016361489282334274,0.0006577502096211445,0.0,9.930136612989092e-17
247,0.8233618259429931,0.014732694625854493,0.5,0.5,0.0001,"(50,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.021382539800856262,0.004730333243841527,0.0,9.930136612989092e-17
248,0.8179562091827393,0.011312007904052734,0.5,0.5,0.0001,"(50,)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.014085480586794007,0.00014360028407144686,0.0,9.930136612989092e-17
249,0.8270228862762451,0.01129155158996582,0.5,0.5,0.0001,"(50,)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017356244026452236,0.00015376807321956098,0.0,9.930136612989092e-17
250,0.8392662048339844,0.011553001403808594,0.5,0.5,0.0001,"(50,)",14,"{'ica__n_components': 14, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01901651037311527,0.0012541214262186558,0.0,9.930136612989092e-17
251,0.823154067993164,0.011309099197387696,0.5,0.5,0.0001,"(50,)",15,"{'ica__n_components': 15, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.019688638779610343,0.00011014292231513577,0.0,9.930136612989092e-17
252,0.818901538848877,0.00934910774230957,0.5,0.5,0.0001,"(20, 20)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.021253783303641343,8.617873620043938e-05,0.0,9.930136612989092e-17
253,0.8345366477966308,0.009466075897216797,0.5,0.5,0.0001,"(20, 20)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011108833461628258,0.00016357381452770248,0.0,9.930136612989092e-17
254,0.8361664772033691,0.009481287002563477,0.5,0.5,0.0001,"(20, 20)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02141335524326154,0.00010343592698347917,0.0,9.930136612989092e-17
255,0.8503218173980713,0.009340810775756835,0.5,0.5,0.0001,"(20, 20)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011857639468236722,0.00048169107904814744,0.0,9.930136612989092e-17
256,0.8420833587646485,0.010872220993041993,0.5,0.5,0.0001,"(20, 20)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01554216918528082,0.002735951868991326,0.0,9.930136612989092e-17
257,0.8489453792572021,0.009339475631713867,0.5,0.5,0.0001,"(20, 20)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016890559146092863,0.0002876738697276081,0.0,9.930136612989092e-17
258,0.8624230861663819,0.009460210800170898,0.5,0.5,0.0001,"(20, 20)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02347368115579938,0.00013756458636350464,0.0,9.930136612989092e-17
259,0.8594647884368897,0.009577751159667969,0.5,0.5,0.0001,"(20, 20)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015172384223648694,8.291812918489315e-05,0.0,9.930136612989092e-17
260,0.8542932510375977,0.009448814392089843,0.5,0.5,0.0001,"(20, 20)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018269388118629035,6.079092184934699e-05,0.0,9.930136612989092e-17
261,0.8629878997802735,0.01065220832824707,0.5,0.5,0.0001,"(20, 20)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.016489097174635075,0.002329770231761601,0.0,9.930136612989092e-17
262,0.8565064430236816,0.010560750961303711,0.5,0.5,0.0001,"(20, 20)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022272828022464386,0.0020339500916656044,0.0,9.930136612989092e-17
263,0.8572776794433594,0.009521579742431641,0.5,0.5,0.0001,"(20, 20)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01772473655331193,0.00019844720555039602,0.0,9.930136612989092e-17
264,0.8779462814331055,0.009542751312255859,0.5,0.5,0.0001,"(20, 20)",14,"{'ica__n_components': 14, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.030624663543325735,0.00018841147346988833,0.0,9.930136612989092e-17
265,0.883154296875,0.009755468368530274,0.5,0.5,0.0001,"(20, 20)",15,"{'ica__n_components': 15, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02052200448532261,0.0002723412589369332,0.0,9.930136612989092e-17
266,0.6700642108917236,0.006731176376342773,0.5,0.5,0.0001,"(20, 5)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017619851717143274,0.00022172551510806125,0.0,9.930136612989092e-17
267,0.6817816257476806,0.0069048404693603516,0.5,0.5,0.0001,"(20, 5)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01268938022759332,0.0001479442900473656,0.0,9.930136612989092e-17
268,0.6756764888763428,0.00699763298034668,0.5,0.5,0.0001,"(20, 5)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01627832866484119,0.00016330829654292834,0.0,9.930136612989092e-17
269,0.6996078968048096,0.0070092201232910155,0.5,0.5,0.0001,"(20, 5)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008671357886894264,9.216664043734135e-05,0.0,9.930136612989092e-17
270,0.6920709609985352,0.007019996643066406,0.5,0.5,0.0001,"(20, 5)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011693655716455774,9.647241831396686e-05,0.0,9.930136612989092e-17
271,0.6942342281341553,0.0070511817932128905,0.5,0.5,0.0001,"(20, 5)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.009843613040283118,0.00015051200047929707,0.0,9.930136612989092e-17
272,0.7059239387512207,0.006991386413574219,0.5,0.5,0.0001,"(20, 5)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.014732587918054377,6.896127062417328e-05,0.0,9.930136612989092e-17
273,0.7024814128875733,0.00680246353149414,0.5,0.5,0.0001,"(20, 5)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008555935615488102,0.0005129781392438441,0.0,9.930136612989092e-17
274,0.7211031436920166,0.007342147827148438,0.5,0.5,0.0001,"(20, 5)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024321784763033767,0.000675519643297299,0.0,9.930136612989092e-17
275,0.7006581783294678,0.006987953186035156,0.5,0.5,0.0001,"(20, 5)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013687118076053103,9.705827966918396e-05,0.0,9.930136612989092e-17
276,0.6997162342071533,0.0069830894470214845,0.5,0.5,0.0001,"(20, 5)",12,"{'ica__n_components': 12, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01921788714984172,0.00017274885629311697,0.0,9.930136612989092e-17
277,0.709746265411377,0.007009267807006836,0.5,0.5,0.0001,"(20, 5)",13,"{'ica__n_components': 13, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.0001}",1,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018441537619558364,0.0002571342330758489,0.0,9.930136612989092e-17
