,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.5577047348022461,0.008383798599243163,0.5,0.4999999999999999,0.1,"(200,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 2}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.008301747330563745,0.0004929563758820672,2.4821981762321675e-17,1.1102230246251565e-16
1,0.6144817352294922,0.008385181427001953,0.5,0.4999999999999999,0.1,"(200,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 3}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.009674619629724268,0.0004916202663552333,2.4821981762321675e-17,1.1102230246251565e-16
2,0.6392427444458008,0.008183050155639648,0.5,0.4999999999999999,0.1,"(200,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 4}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.017486430120582153,0.00040397410464129344,2.4821981762321675e-17,1.1102230246251565e-16
3,0.7127067089080811,0.008384323120117188,0.5,0.4999999999999999,0.1,"(200,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 5}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.002648170882659031,0.0004895710952037857,2.4821981762321675e-17,1.1102230246251565e-16
4,0.7443317413330078,0.008281946182250977,0.5,0.4999999999999999,0.1,"(200,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 6}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.023287113362169928,0.00040483702197295174,2.4821981762321675e-17,1.1102230246251565e-16
5,0.8012986183166504,0.008763360977172851,0.5,0.4999999999999999,0.1,"(200,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 7}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.04073667487090563,0.00039292661868235083,2.4821981762321675e-17,1.1102230246251565e-16
6,0.8925140380859375,0.008787870407104492,0.5,0.4999999999999999,0.1,"(200,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 8}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.06360465777900252,0.0003964535225510844,2.4821981762321675e-17,1.1102230246251565e-16
7,0.9052813529968262,0.00898289680480957,0.5,0.4999999999999999,0.1,"(200,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 9}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.02814167329879815,0.000630653295580301,2.4821981762321675e-17,1.1102230246251565e-16
8,0.9482996940612793,0.008783340454101562,0.5,0.4999999999999999,0.1,"(200,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 10}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.02654827947935884,0.0004026341358598005,2.4821981762321675e-17,1.1102230246251565e-16
9,1.0930910587310791,0.009574508666992188,0.5,0.4999999999999999,0.1,"(200,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 11}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.04422384622284505,0.0007979750895917258,2.4821981762321675e-17,1.1102230246251565e-16
10,1.183208990097046,0.008782339096069337,0.5,0.4999999999999999,0.1,"(200,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 12}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.11084333720986765,0.00040187991281831926,2.4821981762321675e-17,1.1102230246251565e-16
11,1.3908422470092774,0.008582830429077148,0.5,0.4999999999999999,0.1,"(200,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'km__n_clusters': 13}",1,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5,0.49999999999999983,0.49999999999999994,0.5000000000000001,0.22057184152807313,0.00048769090027187234,2.4821981762321675e-17,1.1102230246251565e-16
