,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,0.06287527084350586,0.0015958309173583984,0.0,0.0,1e-05,"(20, 5)",11,"{'gmm__n_components': 11, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007558626270860031,0.0004887918041973883,0.0,0.0
24,0.08265066146850586,0.0021938323974609376,0.6666666666666657,0.6666666666666646,1e-05,"(20, 5)",12,"{'gmm__n_components': 12, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.017583261199871893,0.0009767660030468302,7.934631643444318e-16,2.6150407209324e-15
25,0.08081135749816895,0.0012073040008544922,0.0,0.0,1e-05,"(20, 5)",13,"{'gmm__n_components': 13, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007423167710511456,0.0002445067978922957,0.0,0.0
26,0.09076237678527832,0.0011965274810791016,0.03464934199566884,0.009129574262012042,1e-05,"(20, 5)",14,"{'gmm__n_components': 14, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.1739130434782609,0.04564787131006021,0.0,0.0,0.0,0.0,0.01744083264351505,0.00039868361926252103,0.06946506762577191,0.018259148524024084
27,0.0935025691986084,0.001396512985229492,0.6666666666666657,0.6666666666666646,1e-05,"(20, 5)",15,"{'gmm__n_components': 15, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.030275311749467917,0.0004889280349393074,7.934631643444318e-16,2.6150407209324e-15
28,0.029782819747924804,0.0009972572326660157,0.0,0.0,1e-06,"(20, 5)",2,"{'gmm__n_components': 2, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00400670660950597,3.814697265625e-07,0.0,0.0
29,0.033472299575805664,0.0009018898010253907,0.6666666666666657,0.6666666666666646,1e-06,"(20, 5)",3,"{'gmm__n_components': 3, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.0032146911565777577,0.0001910690360449734,7.934631643444318e-16,2.6150407209324e-15
30,0.045305728912353516,0.0011968135833740235,0.0,0.013636363636363637,1e-06,"(20, 5)",4,"{'gmm__n_components': 4, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181819,0.0027657759697761997,0.00039889816388262293,0.0,0.027272727272727275
31,0.042087554931640625,0.0013964653015136718,0.0,0.0,1e-06,"(20, 5)",5,"{'gmm__n_components': 5, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005620612450920278,0.0004887725409254675,0.0,0.0
32,0.03909544944763184,0.000997304916381836,0.6666666666666657,0.6666666666666646,1e-06,"(20, 5)",6,"{'gmm__n_components': 6, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.006776087938496663,3.9895058943465975e-07,7.934631643444318e-16,2.6150407209324e-15
33,0.06362996101379395,0.0009973526000976562,0.27557948972662644,0.26500659538874966,1e-06,"(20, 5)",7,"{'gmm__n_components': 7, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",13,0.0,0.0,0.0,0.0,0.0,0.0,0.6355932203389832,0.6818822049311474,0.7476038338658149,0.6431507720126011,0.006686389825748719,4.1019083342755444e-07,0.34043522842038454,0.3247964836461397
34,0.059646320343017575,0.001594400405883789,0.0,0.0,1e-06,"(20, 5)",8,"{'gmm__n_components': 8, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010849867353751645,0.000489770784507695,0.0,0.0
35,0.06429824829101563,0.0009976863861083985,0.0,0.0,1e-06,"(20, 5)",9,"{'gmm__n_components': 9, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666219379550005,6.675720214843751e-07,0.0,0.0
36,0.06466202735900879,0.0011969566345214843,0.0,0.0,1e-06,"(20, 5)",10,"{'gmm__n_components': 10, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019131035437879636,0.00039906503194434484,0.0,0.0
37,0.0590975284576416,0.0009971141815185546,0.0,0.0,1e-06,"(20, 5)",11,"{'gmm__n_components': 11, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00544084115631441,2.78041453115716e-07,0.0,0.0
38,0.0761195182800293,0.0017957210540771485,0.6666666666666657,0.6666666666666646,1e-06,"(20, 5)",12,"{'gmm__n_components': 12, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.013259901294629945,0.0011637589486200276,7.934631643444318e-16,2.6150407209324e-15
39,0.07529177665710449,0.001396322250366211,0.0,0.0,1e-06,"(20, 5)",13,"{'gmm__n_components': 13, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005478332203293993,0.0004884998197418876,0.0,0.0
40,0.07885866165161133,0.001396322250366211,0.03464934199566884,0.009129574262012042,1e-06,"(20, 5)",14,"{'gmm__n_components': 14, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.1739130434782609,0.04564787131006021,0.0,0.0,0.0,0.0,0.01338705878498297,0.0004885971595254056,0.06946506762577191,0.018259148524024084
41,0.09189391136169434,0.0009972095489501954,0.6666666666666657,0.6666666666666646,1e-06,"(20, 5)",15,"{'gmm__n_components': 15, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666661,0.6666666666666624,0.6666666666666673,0.6666666666666606,0.6666666666666653,0.666666666666667,0.6666666666666654,0.666666666666667,0.6666666666666652,0.6666666666666662,0.031814398570679636,2.431401974483864e-07,7.934631643444318e-16,2.6150407209324e-15
