,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3.955139923095703,0.14596147537231446,0.6903470631535302,0.6914075007006083,0.1,"(200,)",2,"{'NN__alpha': 0.1, 'filter__n': 2, 'NN__hidden_layer_sizes': (200,)}",385,0.6972367531489889,0.6864305144001978,0.692709789391716,0.6875645910207878,0.699715787790217,0.7020773693622019,0.6930014543671672,0.6874914869594184,0.6690677077379115,0.6934735417604357,0.6789725577342994,0.004007302498658175,0.010960095958353932,0.005881974736080902
1,4.763556909561157,0.1391730785369873,0.6948269714560662,0.6940107275190399,0.1,"(200,)",3,"{'NN__alpha': 0.1, 'filter__n': 3, 'NN__hidden_layer_sizes': (200,)}",382,0.7016695515417699,0.6854070508144542,0.7032102075366882,0.699132599712132,0.6895244156351521,0.6898341876211345,0.6979300097427897,0.6886878679259749,0.6817954458233977,0.7069919315215045,0.6744445535823634,0.00027273669906376807,0.008058025089564146,0.007931516938383032
2,5.05931134223938,0.16287970542907715,0.7066786597955563,0.7079561529521653,0.1,"(200,)",4,"{'NN__alpha': 0.1, 'filter__n': 4, 'NN__hidden_layer_sizes': (200,)}",363,0.7210633441855782,0.71309946755666,0.6947960148444464,0.6951075567920578,0.6926914974280775,0.6909798418322519,0.707316784093238,0.7069551799309508,0.7175216587287085,0.7336387186489062,0.9159956331546452,0.02343008127278132,0.011504541294928785,0.015101863298302246
3,5.48376784324646,0.1525874137878418,0.7291716185951351,0.7289900710364836,0.1,"(200,)",5,"{'NN__alpha': 0.1, 'filter__n': 5, 'NN__hidden_layer_sizes': (200,)}",333,0.7489403478152464,0.7445320765515283,0.7492219023976444,0.7394575033850969,0.734732970446671,0.7273850620015547,0.7021738393342857,0.7028358430829869,0.7107749193526851,0.7307398701612514,0.7742882316206703,0.015695466680095246,0.01944775255753181,0.014427768824216635
4,6.293885326385498,0.15587396621704103,0.7295867219212849,0.7286394741546822,0.1,"(200,)",6,"{'NN__alpha': 0.1, 'filter__n': 6, 'NN__hidden_layer_sizes': (200,)}",332,0.754619795837149,0.7431460530673154,0.7296568271615455,0.7274730188220286,0.7323218775289021,0.7242989781726857,0.7189958295338854,0.7241800721084766,0.7123274045442148,0.7240992486029053,0.30822888764519996,0.022538699054661257,0.014452268041469457,0.007363983566412523
5,6.271253395080566,0.1540821075439453,0.7356097536277998,0.7360162113760076,0.1,"(200,)",7,"{'NN__alpha': 0.1, 'filter__n': 7, 'NN__hidden_layer_sizes': (200,)}",319,0.7552575050705076,0.7444183364980401,0.7225065181422125,0.7206001358256895,0.7456965344533791,0.7368386846061168,0.7282411278951944,0.7356035555968801,0.7263408788194391,0.7426203443533116,1.2562335320476932,0.023769525367618196,0.01264745526912833,0.008398957212983211
6,7.433888149261475,0.15739383697509765,0.7374723406902753,0.7381340657071742,0.1,"(200,)",8,"{'NN__alpha': 0.1, 'filter__n': 8, 'NN__hidden_layer_sizes': (200,)}",280,0.7531963377269741,0.7460446851863588,0.7210707570883671,0.7192468470208102,0.748224798895557,0.7411073242048918,0.7323461819936322,0.7370932838038242,0.732520063935745,0.7471781883199864,0.5466745326468959,0.021856247384443996,0.01168552731261426,0.01010964467378714
7,7.4398048400878904,0.1454772472381592,0.7374723406902753,0.7381340657071742,0.1,"(200,)",9,"{'NN__alpha': 0.1, 'filter__n': 9, 'NN__hidden_layer_sizes': (200,)}",280,0.7531963377269741,0.7460446851863588,0.7210707570883671,0.7192468470208102,0.748224798895557,0.7411073242048918,0.7323461819936322,0.7370932838038242,0.732520063935745,0.7471781883199864,0.5753349155228114,0.011195547211239859,0.01168552731261426,0.01010964467378714
8,7.456267309188843,0.14595322608947753,0.7374723406902753,0.7381340657071742,0.1,"(200,)",10,"{'NN__alpha': 0.1, 'filter__n': 10, 'NN__hidden_layer_sizes': (200,)}",280,0.7531963377269741,0.7460446851863588,0.7210707570883671,0.7192468470208102,0.748224798895557,0.7411073242048918,0.7323461819936322,0.7370932838038242,0.732520063935745,0.7471781883199864,0.6198251226732989,0.013331147916705727,0.01168552731261426,0.01010964467378714
9,7.484063529968262,0.1465543270111084,0.7374723406902753,0.7381340657071742,0.1,"(200,)",11,"{'NN__alpha': 0.1, 'filter__n': 11, 'NN__hidden_layer_sizes': (200,)}",280,0.7531963377269741,0.7460446851863588,0.7210707570883671,0.7192468470208102,0.748224798895557,0.7411073242048918,0.7323461819936322,0.7370932838038242,0.732520063935745,0.7471781883199864,0.5859173244354936,0.012086264742855582,0.01168552731261426,0.01010964467378714
10,7.49324517250061,0.14469876289367675,0.7374723406902753,0.7381340657071742,0.1,"(200,)",12,"{'NN__alpha': 0.1, 'filter__n': 12, 'NN__hidden_layer_sizes': (200,)}",280,0.7531963377269741,0.7460446851863588,0.7210707570883671,0.7192468470208102,0.748224798895557,0.7411073242048918,0.7323461819936322,0.7370932838038242,0.732520063935745,0.7471781883199864,0.4839157561569365,0.011188948178879443,0.01168552731261426,0.01010964467378714
