0,0.6205391121188825
1,0.1170375496646716
2,0.0646746753072377
3,0.0438026371856064
4,0.04336530326715403
5,0.02500900743160231
6,0.0187146509270678
7,0.017049513132111328
8,0.01618573105594677
9,0.012924715539019409
10,0.011189553806255076
11,0.00950755056444494
