,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.6671907424926757,0.009378862380981446,0.7514496891244865,0.7522622649073931,logistic,1e-06,"(20, 20)",0.001,"{'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 20), 'NN__activation': 'logistic', 'NN__learning_rate_init': 0.001}",1,0.7451236820276276,0.7463593338101334,0.7582723113638244,0.7558651810517069,0.7457424428867583,0.7541040213419795,0.7652530769902431,0.7580552063066142,0.7428583130721114,0.7469275820265319,0.3014694942266745,0.0007957824659060804,0.00875739626079578,0.004758879669427579
