,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.09463930130004883,0.0013963699340820313,0.0,0.0,0.0001,"(20, 5)",15,"{'gmm__n_components': 15, 'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020517821954027588,0.0004888504778369136,0.0,0.0
14,0.03016633987426758,0.0012027740478515625,0.0,0.0,1e-05,"(20, 5)",2,"{'gmm__n_components': 2, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034936908844640773,0.0002512580007286752,0.0,0.0
15,0.03119502067565918,0.0009975910186767578,0.6666666666666662,0.6666666666666641,1e-05,"(20, 5)",3,"{'gmm__n_components': 3, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.0040958813921900625,3.1629798797182086e-07,1.186256693014155e-15,1.8451091686115566e-15
16,0.03837876319885254,0.0010997772216796875,0.0,0.0,1e-05,"(20, 5)",4,"{'gmm__n_components': 4, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003137087149262625,0.00020542200118533135,0.0,0.0
17,0.04587888717651367,0.001197481155395508,0.0,0.0,1e-05,"(20, 5)",5,"{'gmm__n_components': 5, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008062486116573364,0.00025250193925426787,0.0,0.0
18,0.04417266845703125,0.0011968612670898438,0.6666666666666662,0.6666666666666641,1e-05,"(20, 5)",6,"{'gmm__n_components': 6, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.0061040599207774545,0.00039911278687069433,1.186256693014155e-15,1.8451091686115566e-15
19,0.05520176887512207,0.0011968612670898438,0.0,0.0,1e-05,"(20, 5)",7,"{'gmm__n_components': 7, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006977237768228033,0.00039887441109554326,0.0,0.0
20,0.054530668258666995,0.0010036945343017579,0.6666666666666662,0.6666666666666641,1e-05,"(20, 5)",8,"{'gmm__n_components': 8, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.010964957661581561,1.2303322749955694e-05,1.186256693014155e-15,1.8451091686115566e-15
21,0.06045675277709961,0.0012997150421142577,0.0,0.0,1e-05,"(20, 5)",9,"{'gmm__n_components': 9, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011062263276390228,0.00040028903480302924,0.0,0.0
22,0.06645598411560058,0.0013962745666503905,0.0,0.0,1e-05,"(20, 5)",10,"{'gmm__n_components': 10, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007928666398800688,0.0004884414251808379,0.0,0.0
