,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.1477509021759034,0.00797882080078125,0.6924875992488034,0.6937779742247232,0.1,"(200,)",2,"{'km__n_clusters': 2, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",219,0.6966363102232668,0.6943332093561451,0.6670142969056012,0.6920399757555719,0.6939776733254994,0.6999514422679559,0.701908294163729,0.6935302848720278,0.7029049457620887,0.6890349588719155,0.1955797679758572,3.234066955149302e-07,0.013157611570791415,0.0035776578110032157
1,2.8851558685302736,0.008775854110717773,0.7375990777742844,0.7362365647707938,0.1,"(200,)",5,"{'km__n_clusters': 5, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",85,0.7513684880532706,0.7336114784509279,0.7457782510771641,0.755267825164614,0.7276317077947513,0.7403499830105333,0.7382356541323932,0.7294793646857866,0.7249770178341606,0.7224741725421074,0.4681437379560574,0.0003984746595627294,0.010154276061623332,0.011145073825006157
2,1.646468448638916,0.011976289749145507,0.7075393947845426,0.7102869789913566,0.1,"(200,)",10,"{'km__n_clusters': 10, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",216,0.7320848021934978,0.71951871596367,0.7085365256560909,0.7128372064725274,0.6978885135135134,0.7234979245300346,0.7155699177438308,0.7174633922913737,0.683609119323405,0.6781176556991776,0.21635197161021233,0.005992749332503515,0.01633189941910138,0.016447637998734076
3,2.485042667388916,0.008779525756835938,0.7392055212005745,0.7388500579258954,0.1,"(200,)",15,"{'km__n_clusters': 15, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",74,0.7697329122600861,0.7543008604935209,0.7439507442224834,0.7530279706311814,0.703544849197023,0.7246289293881035,0.7447561692126909,0.729689953715183,0.7340411840411839,0.7326025754014888,0.2795582144893355,0.00040034064779299617,0.021371700163813342,0.012368666481029623
4,2.4547239780426025,0.008982515335083008,0.7521298057253211,0.7543377737779661,0.1,"(200,)",20,"{'km__n_clusters': 20, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",18,0.766786623580102,0.751294184092349,0.7548423423423424,0.7612043809864909,0.7303344104974538,0.7467835381252811,0.7670889639639639,0.7675226832336923,0.7415931237359809,0.7448840824520173,0.37314481518135345,7.485887793023549e-06,0.014366974417732117,0.008679796380893676
5,3.2637798309326174,0.009186267852783203,0.7284486799039669,0.731425509137478,0.1,"(200,)",25,"{'km__n_clusters': 25, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",142,0.7481639247943597,0.7354237264787722,0.6924059929494711,0.7035034461066569,0.7153373482177829,0.7365391193946238,0.7463878280454367,0.7438390225087471,0.7399521970950542,0.7378222311985899,0.5220990444014939,0.00040123592943522605,0.021512456473449366,0.014260362709364371
6,3.4047802448272706,0.009581899642944336,0.7548442764122464,0.7569159674982121,0.1,"(200,)",30,"{'km__n_clusters': 30, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",7,0.7806171660791227,0.7607695424782579,0.7357838817077947,0.7449505124390444,0.7459887877007443,0.7644460400767739,0.7593578632980806,0.7599025057167258,0.7524728810443095,0.7545112367802587,0.5086762202719539,0.0004793565379126544,0.015046799265111935,0.006773865783948128
7,3.685274124145508,0.009685373306274414,0.7133377772615282,0.7157431501605314,0.1,"(200,)",35,"{'km__n_clusters': 35, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",206,0.6980366235801018,0.6836247945192898,0.6989852624363494,0.7103080144364546,0.6987269878574226,0.709558469019478,0.7577849588719154,0.7548795354988013,0.7131549917264203,0.7203449373286331,0.7193922677199309,0.00040598369297452835,0.02293189222420801,0.02303133887874937
8,3.861786937713623,0.009780073165893554,0.7398948334152106,0.7419725335876362,0.1,"(200,)",40,"{'km__n_clusters': 40, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",71,0.7495152761457109,0.7296443806191513,0.732582990599295,0.7433397847388672,0.7087507344300823,0.7292141338586291,0.7661733744614179,0.7653091738527518,0.7424526567383709,0.7423551948687819,0.18571158451179767,0.0004019824521439731,0.01904308541529841,0.01312535487893212
9,4.200763273239136,0.009979438781738282,0.7437366949549336,0.7428486968220713,0.1,"(200,)",45,"{'km__n_clusters': 45, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",51,0.7665467097532316,0.7511135562167671,0.7416507540148845,0.745393156918386,0.7389370348609479,0.7546637807532302,0.7306857128867997,0.7224687990743034,0.7408622908622907,0.7406041911476695,0.6064790193469141,7.494690973048592e-06,0.012052562720570157,0.011267266076809007
10,4.1075459003448485,0.010179519653320312,0.7450598793080665,0.744828413063542,0.1,"(200,)",50,"{'km__n_clusters': 50, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",37,0.7588449862906386,0.7456632664774866,0.7550492068155111,0.7588567925723887,0.7371425773599687,0.7547900538152831,0.7458969839404622,0.7367207230165944,0.7283599926457069,0.7281112294359577,0.38886736901649327,0.00039548665205508583,0.011243085737001793,0.011330715464342906
