,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.7375121593475342,0.018949222564697266,0.5,0.5,0.1,"(200,)",2,"{'NN__alpha': 0.1, 'rp__n_components': 2, 'NN__hidden_layer_sizes': (200,)}",163,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0054855935332498275,0.002750037363432892,0.0,9.930136612989092e-17
1,1.5097961902618409,0.01336355209350586,0.5039541294484825,0.5036208494738845,0.1,"(200,)",3,"{'NN__alpha': 0.1, 'rp__n_components': 3, 'NN__hidden_layer_sizes': (200,)}",155,0.5016074588006272,0.5044612053689133,0.5012781317978555,0.5007199980127642,0.5019083505639986,0.500643260624359,0.5108301895058122,0.5081722752599466,0.5041482620357359,0.5041075081034398,0.2938509110750347,0.0004878774804498857,0.0035823487577094303,0.0027906804150372696
2,1.1293630599975586,0.014592647552490234,0.5915212320027247,0.5944114050991092,0.1,"(200,)",4,"{'NN__alpha': 0.1, 'rp__n_components': 4, 'NN__hidden_layer_sizes': (200,)}",122,0.6320585541741185,0.6382499427127422,0.5856603271009534,0.5869970102412945,0.5530725494273298,0.5689377824909461,0.5849577567399132,0.5767320440689155,0.6018391578532977,0.601140245981648,0.07779705412834001,0.0007887865435920232,0.02571295963028552,0.024427579438213182
3,3.7672657489776613,0.014174318313598633,0.6187034135449037,0.6188864201377922,0.1,"(200,)",5,"{'NN__alpha': 0.1, 'rp__n_components': 5, 'NN__hidden_layer_sizes': (200,)}",112,0.6276227590274215,0.6306809457891898,0.5979782060680814,0.5993508206955606,0.6181097967696667,0.621967740707921,0.6363373951794944,0.6287493792721028,0.6134695943644848,0.613683214224187,1.358453908705816,0.0007507357534280373,0.013021600819023049,0.011441995735265355
4,2.6489351749420167,0.014283323287963867,0.7284942767323728,0.7292793167744903,0.1,"(200,)",6,"{'NN__alpha': 0.1, 'rp__n_components': 6, 'NN__hidden_layer_sizes': (200,)}",75,0.7344858049760499,0.7318377077295982,0.738836369133822,0.7181595853426365,0.7271346746397312,0.7364593399560554,0.7221791143032975,0.7203724161176109,0.7198301327953944,0.7395675347265508,0.7532991382088149,0.0007230033343812077,0.007206384788138737,0.008566525926233646
5,2.591568374633789,0.014371156692504883,0.7283647377908815,0.7293923998995772,0.1,"(200,)",7,"{'NN__alpha': 0.1, 'rp__n_components': 7, 'NN__hidden_layer_sizes': (200,)}",76,0.7338744671771538,0.7331617278362069,0.7407820630804987,0.725418713855392,0.7139879095789896,0.723857959086041,0.738900135954975,0.7309374533106705,0.7142735620533492,0.7335861454095753,0.594510807974628,0.0007934135874445742,0.01183847489110627,0.004015040234814717
6,2.7663998126983644,0.013763046264648438,0.7089850004273033,0.7083754211920421,0.1,"(200,)",8,"{'NN__alpha': 0.1, 'rp__n_components': 8, 'NN__hidden_layer_sizes': (200,)}",83,0.7164153788616171,0.7194065321350578,0.7210907044632925,0.7040301047470093,0.6880647975033014,0.6897889347062675,0.7163692970398663,0.7146373402533676,0.7029784371389024,0.7140141941185082,0.5394169492524448,0.00039916042785407337,0.012082857679428313,0.010554923533378292
7,0.5612976551055908,0.011967992782592774,0.5,0.5,0.1,"(100,)",2,"{'NN__alpha': 0.1, 'rp__n_components': 2, 'NN__hidden_layer_sizes': (100,)}",163,0.5,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0924189889852864,0.009482813560630986,0.0,9.930136612989092e-17
8,0.6408852100372314,0.00877680778503418,0.5020720116875894,0.5023658205938307,0.1,"(100,)",3,"{'NN__alpha': 0.1, 'rp__n_components': 3, 'NN__hidden_layer_sizes': (100,)}",157,0.5012730210635841,0.5004798440736474,0.5001633285059687,0.5008362794259701,0.5022264089913316,0.5033820930054252,0.5030256058037862,0.5031823634356447,0.5036725246427768,0.503948523028466,0.2779120676049542,0.0017162773186726531,0.001247103817738622,0.0014213305345731192
9,0.7707370758056641,0.0075795650482177734,0.5744795090303714,0.575243657662049,0.1,"(100,)",4,"{'NN__alpha': 0.1, 'rp__n_components': 4, 'NN__hidden_layer_sizes': (100,)}",128,0.5996528560263521,0.6030753319004333,0.5802553383974668,0.5819136236728522,0.5538609442554597,0.5689384479749884,0.5660454325459587,0.556796719744799,0.5725696810504091,0.5654941650171722,0.06490385737756058,0.0007978678800485069,0.015278129043882246,0.01608843268966866
10,2.1206433296203615,0.00761260986328125,0.6340490293683416,0.6346663780478157,0.1,"(100,)",5,"{'NN__alpha': 0.1, 'rp__n_components': 5, 'NN__hidden_layer_sizes': (100,)}",105,0.6292038463935864,0.6330616860943292,0.6216701382098117,0.6257170335631933,0.6160410667439609,0.61431368068351,0.651163568747579,0.6430525621791734,0.6521717539512009,0.6571869277188724,0.2952502275377433,0.00045545464040323787,0.014981508598246717,0.014658794866868224
11,1.7573744773864746,0.009096097946166993,0.7272890636898971,0.7282277914594102,0.1,"(100,)",6,"{'NN__alpha': 0.1, 'rp__n_components': 6, 'NN__hidden_layer_sizes': (100,)}",77,0.7303610728858501,0.730793710740414,0.7520421312555267,0.731950017271141,0.7265012582811463,0.7357472345388842,0.7217033769103384,0.7206102282460295,0.7058301610005758,0.722037766500583,0.12648872595222158,0.0027312625813008156,0.014929486599758098,0.00588769240494688
