,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.1261127471923829,0.0034926891326904296,0.7284167371760265,0.7298910792026022,logistic,1e-06,"(20, 20)",0.001,"{'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.001, 'NN__activation': 'logistic'}",1,0.7215913722256051,0.7300957250391634,0.7211334488381329,0.7213995295313075,0.7408408924719471,0.7357228272086618,0.7290835326449469,0.7299393209775753,0.7294393980174158,0.7322979932563034,0.18141244491160338,0.00044618961793650377,0.007148150910648749,0.004731873689679894
