,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
70,0.11746649742126465,0.0010986804962158203,0.9501305711390833,0.9646149172999673,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'rp__n_components': 35, 'NN__hidden_layer_sizes': (25, 25)}",41,0.9666666666666667,0.94461167633622,0.9666666666666667,0.9530383978851726,0.9552766484002121,0.968376547737176,0.9804677235701148,0.9885162677337989,0.8812785388127855,0.9685316968074689,0.009295719802070532,0.000201917053577727,0.035261633998413436,0.015065928638037514
71,0.13126039505004883,0.0013964176177978516,0.8930573336511074,0.9152192903552221,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'rp__n_components': 40, 'NN__hidden_layer_sizes': (25, 25)}",113,0.8727272727272727,0.8841548414769271,0.8727272727272727,0.8653610034427132,0.9371459401132991,0.930654350537707,0.983050847457627,0.9661016949152542,0.8,0.9298245614035087,0.024895856231795677,0.0004886169229737001,0.06239632441688994,0.03603171624278779
72,0.09993457794189453,0.0013944625854492188,0.8892652520807425,0.9087046542716646,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'rp__n_components': 45, 'NN__hidden_layer_sizes': (25, 25)}",119,0.9310344827586207,0.9079892306171459,0.8518518518518519,0.8457278432384914,0.9447919499592059,0.9266215651506081,0.9260011072153533,0.9266215651506081,0.7926078028747433,0.93656306720147,0.013749969079579512,0.0004897405565779362,0.05811617548233189,0.03281680399054427
73,0.10737957954406738,0.0011931896209716798,0.8159631606867194,0.8340829976631217,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'rp__n_components': 50, 'NN__hidden_layer_sizes': (25, 25)}",201,0.6476741598041398,0.6807288281299131,0.6156636064830558,0.5898026660283351,0.9655172413793104,0.978434211379303,0.9477376359172218,0.9262100742596404,0.9065288868013152,0.9952392085184162,0.04089324957691293,0.00040090205943579994,0.1526891084384507,0.16642498440896009
74,0.11173324584960938,0.0014021873474121093,0.9090971466786779,0.9251687956822229,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'rp__n_components': 55, 'NN__hidden_layer_sizes': (25, 25)}",96,0.9310344827586207,0.9543209876543208,0.8727272727272727,0.8511861793889857,0.9629365645046328,0.9654568730646768,0.852915745989048,0.8692619607750416,0.9260011072153533,0.9856179775280899,0.027817641224058533,0.0004958714964893436,0.04032814936078932,0.05426985307648904
75,0.09936962127685547,0.001196002960205078,0.6355498477479651,0.6130390482933101,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'rp__n_components': 60, 'NN__hidden_layer_sizes': (25, 25)}",305,0.3243243243243245,0.27142857142857124,0.6808510638297873,0.6249999999999991,0.8628632520167169,0.8566582053102028,0.7755102040816326,0.7225130890052351,0.5365853658536585,0.5895953757225427,0.008982367955356566,0.0003994313942237969,0.18984646936565663,0.19428085202021686
76,0.1937580108642578,0.0013919353485107421,0.7783678946299313,0.8121664913316241,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'rp__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100)}",243,0.8553320473959769,0.8255215131594551,0.8178595381814698,0.8363286650237414,0.8111678174722305,0.7898843822727778,0.8474204171240396,0.8394101212999964,0.559015206372194,0.7696877749021505,0.05734421697347225,0.0004831811747124456,0.11071584952741606,0.02758737520319551
77,0.22861065864562988,0.0011974334716796874,0.9374057774400864,0.933689559378019,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'rp__n_components': 3, 'NN__hidden_layer_sizes': (100, 25, 100)}",62,0.9097303634232122,0.9334695167370152,0.9564773886433187,0.9067132761554135,0.9655172413793104,0.8951805974810033,1.0,0.9552946316421823,0.8553810579053858,0.9777897748744804,0.03213269540091162,0.000398947044457958,0.05006231546932696,0.030404988327673937
78,0.16450037956237792,0.0017952919006347656,0.8462048431960731,0.8569797920321566,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'rp__n_components': 4, 'NN__hidden_layer_sizes': (100, 25, 100)}",178,0.8802976676649426,0.8375469517480489,0.8553320473959769,0.829677332796672,0.8480275097908109,0.8665112414015973,0.864017907106883,0.8721628147637117,0.7829614604462475,0.8790006194507536,0.030074459846604364,0.000746799166493101,0.03333831039519574,0.019643569473808468
79,0.23746542930603026,0.0015964984893798828,0.8593669440439217,0.87353535092487,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'rp__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100)}",155,0.8202959830866808,0.8486733760292766,0.839431850249271,0.8253010552451886,0.838633221410231,0.9043506151343673,0.9603696463479652,0.8845714285714283,0.838633221410231,0.9047802796440892,0.08111843852280066,0.0007989645911388545,0.050903918103684435,0.0315983738955508
80,0.07913436889648437,0.0013962745666503905,0.0,0.0,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'rp__n_components': 6, 'NN__hidden_layer_sizes': (100, 25, 100)}",367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00330456069477092,0.0004887344447674765,0.0,0.0
81,0.28554363250732423,0.0011971473693847656,0.8749211832065822,0.8890003528336624,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'rp__n_components': 7, 'NN__hidden_layer_sizes': (100, 25, 100)}",144,0.8727272727272727,0.9426934738585124,0.9640990489246851,0.9115987605790128,0.6024732861087766,0.6508002109193514,0.9948453608247422,0.9666069392409188,0.9396808222883419,0.9733023795705165,0.049752666393912195,0.00039897137421893977,0.14175465512603438,0.1210475616043053
82,0.2605034828186035,0.0013956069946289063,0.5702966450880431,0.5791363672097904,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'rp__n_components': 8, 'NN__hidden_layer_sizes': (100, 25, 100)}",323,0.0,0.0,0.0,0.0,0.9603696463479651,0.93656306720147,0.9778981392504587,0.9728570035432175,0.9234449760765551,0.986261765304265,0.10084436280444237,0.00048772128786871724,0.468057777057746,0.4731424180445527
83,0.25791025161743164,0.0021942615509033202,0.9741185631364184,0.9917918265759518,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'rp__n_components': 9, 'NN__hidden_layer_sizes': (100, 25, 100)}",5,0.9666666666666667,0.9799706358794879,0.9974293059125964,0.9952042228587983,0.9603696463479651,0.9945944797850534,0.9804677235701148,0.9952392085184162,0.9655172413793104,0.993950585838003,0.034552602850386256,0.0014656745226853483,0.013448984141895765,0.005929326212860268
