,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
21,0.07408843040466309,0.0007984161376953125,0.783129957735748,0.8041604083731524,0.1,"(50,)",12,"{'pca__n_components': 12, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1}",71,0.6222222222222225,0.6081012883690545,0.6521739130434784,0.7127659574468074,0.9234449760765551,0.8743058941035182,0.9473684210526316,0.9107142857142856,0.77305786866238,0.9149146162320968,0.020911537702282,0.0003992092364476859,0.1340659742336896,0.12274586485918768
22,0.04374032020568848,0.0009960651397705079,0.2884957823289099,0.299465645782404,0.1,"(25,)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",198,0.3243243243243245,0.3633277626906202,0.5218241838855608,0.4747159687767665,0.0,0.0,0.5939164398153629,0.6592844974446332,0.0,0.0,0.02016649626459261,3.005965712065599e-06,0.25093328171689266,0.2621526264239582
23,0.08346390724182129,0.0007979869842529297,0.6900331746863958,0.7039203740706557,0.1,"(25,)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",102,0.7836122331217543,0.663204023178151,0.64364955935718,0.680471157067683,0.6495582667227598,0.7105321920357274,0.7043795620437956,0.7315689981096407,0.668542974669842,0.7338254999620758,0.007414622456040896,0.0003989938447322148,0.0515064919505923,0.027964856912518408
24,0.0774080753326416,0.0007979869842529297,0.6097290381177267,0.6398223731688759,0.1,"(25,)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",149,0.720594304581098,0.5645152876826652,0.49553001277139225,0.6442854898102781,0.559015206372194,0.6242195864677331,0.6980108499095843,0.6700029756269099,0.5755247161371717,0.6960885262567934,0.01031004208996859,0.0003989942151460003,0.0859797970924371,0.04474655793570365
25,0.04448099136352539,0.000997304916381836,0.13611206618234076,0.13203149359451657,0.1,"(25,)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",210,0.06250000000000006,0.0,0.0,0.01594340400957016,0.49614395886889456,0.4797749415897127,0.0,0.0,0.12379730596536237,0.16443912237330005,0.008018795731046554,1.5078914929239175e-07,0.18538857299684702,0.18456263715699955
26,0.06744270324707032,0.000797891616821289,0.5415666448889165,0.545303037412183,0.1,"(25,)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",170,0.5887708649468893,0.5467979916806981,0.6200205455998175,0.6178562864679074,0.37366892545982566,0.44407652082684373,0.4923469387755102,0.6176188956271939,0.6318989710009355,0.5001654924582715,0.013719596947427517,0.0003989462750456711,0.09701727725060594,0.06749814487917252
27,0.061857986450195315,0.0009974002838134765,0.733606450136764,0.7301741191203391,0.1,"(25,)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",87,0.6855123674911661,0.7134101559199524,0.7004312506268179,0.6193396878021815,0.7419185741743839,0.78748674670408,0.7537724125687911,0.7747997933350558,0.7871265183083608,0.7558342118404263,0.018136493755949293,9.956652172956992e-07,0.036769970565566856,0.060827510331884195
28,0.0337101936340332,0.0011971473693847656,0.0,0.00327448716998316,0.1,"(25,)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",215,0.0,0.0,0.0,0.0163724358499158,0.0,0.0,0.0,0.0,0.0,0.0,0.003301355651853944,0.000399208382106536,0.0,0.006548974339966319
29,0.12431344985961915,0.0007982254028320312,0.8265563664665005,0.8566606994838109,0.1,"(25,)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",63,0.7954700771258421,0.840982462779229,0.8409645082633433,0.7766275387569778,0.8964235949837437,0.8876969416126043,0.9090909090909091,0.8889982771351218,0.6909823226672634,0.8889982771351217,0.014459608087846496,0.00039911364141647504,0.07892584649017427,0.04405859758158041
30,0.10616827011108398,0.0009973526000976562,0.8446250454807877,0.8645100972066316,0.1,"(25,)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",51,0.8518518518518519,0.8524481693868543,0.8227469879518072,0.8408457407029704,0.8210270434518383,0.8566582053102028,0.9090909090909091,0.9190719766167337,0.818539836413208,0.8535263940163973,0.01710982287137958,2.78041453115716e-07,0.034373232572184234,0.027802102432545567
