,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,2.3466155529022217,0.016555643081665038,0.7610548399108586,0.7641973673261679,0.1,"(200,)",33,"{'pca__n_components': 33, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",102,0.7622483326061209,0.7710657905247812,0.7622215916385404,0.771755943076944,0.7646963247148502,0.7662853130671259,0.7531128468299627,0.7447280447910128,0.7629942620459379,0.767151745170976,0.4528789424537365,0.0007972006075909638,0.00407116637664799,0.009964433656364447
1,1.1919832229614258,0.014959192276000977,0.6050398594047696,0.6051845938564361,0.1,"(200,)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",403,0.6455001941896537,0.6359758167137779,0.644430542940549,0.643893772874888,0.6035925299477514,0.6151758199466374,0.5888014628287216,0.5953420991016343,0.5428460708232102,0.535535460645242,0.2400640140999871,0.0008917511263059761,0.03826908574139921,0.03871485762388265
2,1.6982954025268555,0.01575751304626465,0.7182250630572219,0.7157445010151472,0.1,"(200,)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",383,0.7140389530061038,0.7089314116818001,0.6987253477442368,0.7135682270998028,0.7171090829385359,0.7195813336787601,0.7339337736342166,0.7167709945687131,0.7273247595583308,0.7198705380466599,0.7534478766930219,0.0007462135799574563,0.012071211321701367,0.004097645907305071
3,2.436149024963379,0.017352724075317384,0.7670258078694088,0.769512467049107,0.1,"(200,)",36,"{'pca__n_components': 36, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",73,0.7841546037332361,0.7869292323282403,0.766359847044129,0.7787017538761642,0.7616842213914696,0.7648965228552527,0.7685103253467662,0.7618724790105397,0.7544120855001064,0.7551623471753388,0.4836940147079872,0.0004897663509471449,0.009836176327875958,0.011605076506426809
4,1.1092401981353759,0.015160036087036134,0.7114876935347829,0.7140114039517552,0.1,"(200,)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",390,0.7153119740696875,0.714734151494138,0.7176570563313868,0.7387486601390971,0.7228179316540448,0.7243375762471311,0.7169325005003419,0.7065786471852931,0.6847157322800198,0.6856579846931171,0.10536256742287538,0.0009777296158903228,0.013618578816304001,0.01776652075544052
5,1.8741511821746826,0.017952442169189453,0.7388397650094296,0.7396883853202146,0.1,"(200,)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",229,0.7445099468255983,0.7371376135572217,0.7249393479818056,0.7394522540830899,0.7396723278066182,0.7449495853659496,0.7429889870769261,0.7327945474549173,0.7420888217165493,0.7441079261398944,0.3557345241753445,0.0022742261395500385,0.007125490128843799,0.004501105687252671
6,1.6533997535705567,0.015559625625610352,0.7356813578985872,0.7368494923651215,0.1,"(200,)",12,"{'pca__n_components': 12, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",271,0.7397379158895083,0.7355791469880403,0.7117392851100794,0.7299043361578015,0.7407841820542433,0.7497084898704892,0.7480590184416878,0.7336569866545144,0.738090137158196,0.7353985021547623,0.3635660477484725,0.0007979038204877782,0.012447967601208277,0.006745372551120029
7,1.8900320529937744,0.01715402603149414,0.7363796904577801,0.737281717968173,0.1,"(200,)",15,"{'pca__n_components': 15, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",260,0.7394202599743958,0.7373169011100038,0.7249194006068801,0.7376864263829919,0.7341022545841672,0.743383176525922,0.7393245639223925,0.726985602861994,0.744133247277525,0.741036482959953,0.43525664621616966,0.0017157008697410087,0.0065508005436324445,0.005612505139589751
8,1.593593168258667,0.016755342483520508,0.7311091724028879,0.7335462477595363,0.1,"(200,)",17,"{'pca__n_components': 17, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",300,0.7287919725353497,0.7288948678492657,0.726509941291726,0.7419355020137166,0.7369620799340838,0.7454887305432618,0.7178704728058545,0.7075960785556111,0.7454135824751008,0.743816059835826,0.4615096167838704,0.0017164553396972668,0.009387258615098086,0.014237402423512397
9,1.3781006813049317,0.017752695083618163,0.7331603848127842,0.7330898162879415,0.1,"(200,)",20,"{'pca__n_components': 20, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",290,0.7376647615303102,0.7339730504236631,0.7172876549446093,0.7308509915322197,0.7302747514718453,0.7356710694216081,0.7351817028788188,0.7213436291525502,0.7453946790025328,0.743610340909666,0.12556284747413135,0.003645527750749016,0.009320204774408796,0.00722647434232412
10,1.7964582920074463,0.016556978225708008,0.7563930383676413,0.7571378478035993,0.1,"(200,)",22,"{'pca__n_components': 22, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.1}",134,0.760046317828528,0.7559069351148201,0.7384546693655114,0.757903035080804,0.7625077226686542,0.7573552295704366,0.7621950652334835,0.7517252345737518,0.7587639349348476,0.7627988046781841,0.2108799157236475,0.0010177292315651529,0.009075566935836367,0.003563445724603508
