,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.5779769420623779,0.009181594848632813,0.5,0.5,0.1,"(200,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 2}",163,0.5,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5000000000000001,0.5,0.014791785593206498,0.00040386732499144443,7.021310594786893e-17,7.850462293418876e-17
1,0.5805838584899903,0.009574556350708007,0.5,0.5,0.1,"(200,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 3}",163,0.5,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5000000000000001,0.5,0.02087206123454738,0.0004886360620900065,7.021310594786893e-17,7.850462293418876e-17
2,0.6476234436035156,0.010779809951782227,0.5,0.5,0.1,"(200,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 4}",163,0.5,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5000000000000001,0.5,0.05361742909304163,0.0003960442315609746,7.021310594786893e-17,7.850462293418876e-17
3,0.7532845973968506,0.01087636947631836,0.5212279344981593,0.5187616171217089,0.1,"(200,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 5}",151,0.5,0.5,0.6061324911868391,0.5938080856085443,0.5,0.49999999999999994,0.5,0.49999999999999983,0.5000000000000001,0.5,0.11801341800994486,0.00018892294225638837,0.04245407363236828,0.037523234243417726
4,1.2874541759490967,0.011474704742431641,0.5858812512975148,0.5813183826027862,0.1,"(200,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 6}",92,0.5998372013317665,0.5967496739859125,0.6354032021151588,0.6275116286010782,0.5959422737955348,0.5932050169435489,0.598194526047787,0.5891255934833914,0.5000000000000001,0.5,0.3390595641747656,0.0006390387680886699,0.045329509988407624,0.04286458840681438
5,1.1100972652435304,0.01137542724609375,0.5554863798856713,0.5596248571442404,0.1,"(200,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 7}",126,0.5,0.5,0.5000000000000001,0.5,0.595488151194673,0.5926943572012378,0.5836772914218566,0.5684235267377468,0.5982809339952198,0.637006401782217,0.28649132927874743,0.0004895484163449928,0.04557148841382752,0.05342126739443152
6,1.698322582244873,0.012181282043457031,0.6052652883226072,0.6088121483070624,0.1,"(200,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 8}",49,0.6220231100665883,0.6166885348651403,0.6077200842146495,0.5945537280399666,0.5798851840971406,0.5847831776730857,0.6149640129259695,0.6071422339770962,0.6017328553042839,0.6408930669800235,0.3629371017303598,0.0003922603436771792,0.014405621314517046,0.01936339536457632
7,1.9449865341186523,0.012090349197387695,0.5819289507882921,0.5867902686541747,0.1,"(200,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 9}",101,0.6009302781041912,0.6056636338173036,0.57027883862123,0.5637625010331433,0.5575780943987466,0.5506201155283723,0.581915883274579,0.576852483217162,0.5989474168045597,0.6370526096748923,0.5761757470581532,0.0001979705681824139,0.016609415781825138,0.03104778406137235
8,1.6599757671356201,0.011970806121826171,0.6001124745845305,0.6004914676718002,0.1,"(200,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 10}",55,0.6213841558950255,0.616095510648263,0.6027357520564044,0.5857143267120332,0.561661525656091,0.5553247628362306,0.6310835291813554,0.6216952043786905,0.5836918551204265,0.6236275337837839,0.24170032177390863,0.0006352831219447569,0.025166674379644875,0.02640741291127474
9,2.0484385013580324,0.01237173080444336,0.592683101723875,0.5922980092053561,0.1,"(200,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 11}",72,0.5868598217783001,0.584963518564436,0.6011555033294165,0.5976613080970878,0.5362673815119468,0.5315190190190189,0.5909212201331767,0.5847926481527398,0.6482303732303732,0.6625535521934979,0.33263033893282734,0.000491299775248077,0.03571110997118037,0.04187795873994682
10,2.2513315200805666,0.012566661834716797,0.5895802879159425,0.5933326091348627,0.1,"(200,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 12}",79,0.551896053662358,0.5493075070483328,0.6887754602428516,0.6806748835991956,0.5693559048178614,0.5620700976205562,0.5505410301605954,0.5485260489847644,0.5873322301893731,0.626084508421465,0.5290586581244615,0.0004885971129893826,0.051378630022075635,0.0522006549535128
11,2.143963098526001,0.011773157119750976,0.5714826703977679,0.5723632540098933,0.1,"(200,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (200,), 'gmm__n_components': 13}",118,0.5666348413631023,0.5625768543773131,0.5920546905601255,0.5888343044879741,0.5555216901684292,0.5491870884646114,0.5827323247160203,0.5759151927156514,0.5604660783232212,0.5853028300039169,0.3653437690130354,0.00039690773038447187,0.013779735495019818,0.014725845758237046
